ID RA DEC EP MAG EX FIL
KASC_3221671  19:10:00.50 38:21:26.3 2000  8.984 120 FILTER_SLOAN_I " "
KASC_3223000  19:11:51.00 38:23:43.9 2000  9.422 120 FILTER_SLOAN_I " "
KASC_3234703  19:25:28.80 38:21:27.2 2000 10.538 120 FILTER_SLOAN_I " "
KASC_3236382  19:27:06.40 38:20:37.8 2000  9.791 120 FILTER_SLOAN_I " "
KASC_3238211  19:28:59.30 38:23:21.7 2000 11.262 120 FILTER_SLOAN_I " "
KASC_3240670  19:31:23.00 38:22:11.6 2000 10.720 120 FILTER_SLOAN_I " "
KASC_3241299  19:32:01.30 38:20:46.8 2000  9.273 120 FILTER_SLOAN_I " "
KASC_3241581  19:32:20.40 38:20:30.2 2000 10.207 120 FILTER_SLOAN_I " "
KASC_3327769  19:08:20.90 38:24:45.5 2000 11.009 120 FILTER_SLOAN_I " "
KASC_3327828  19:08:26.60 38:24:00.4 2000 11.648 120 FILTER_SLOAN_I " "
KASC_3337581  19:20:42.50 38:28:23.0 2000 13.023 120 FILTER_SLOAN_I " "
KASC_3338674  19:21:54.50 38:25:36.9 2000 12.708 120 FILTER_SLOAN_I " "
KASC_3344897  19:28:25.90 38:29:32.4 2000 10.752 120 FILTER_SLOAN_I " "
KASC_3356438  19:39:43.20 38:28:43.2 2000 11.967 120 FILTER_SLOAN_I " "
KASC_3430893  19:10:29.10 38:32:18.2 2000 10.810 120 FILTER_SLOAN_I " "
KASC_3437637  19:19:02.50 38:34:31.0 2000 11.397 120 FILTER_SLOAN_I " "
KASC_3438609  19:20:05.60 38:34:33.8 2000 11.507 120 FILTER_SLOAN_I " "
KASC_3438633  19:20:06.80 38:35:52.9 2000 11.195 120 FILTER_SLOAN_I " "
KASC_3449540  19:31:44.90 38:35:35.0 2000 14.194 120 FILTER_SLOAN_I " "
KASC_3456181  19:38:10.70 38:31:00.7 2000  9.661 120 FILTER_SLOAN_I " "
KASC_3530823  19:08:24.30 38:36:12.5 2000 11.741 120 FILTER_SLOAN_I " "
KASC_3532985  19:11:39.60 38:38:26.8 2000 11.317 120 FILTER_SLOAN_I " "
KASC_3545753  19:26:54.50 38:41:22.5 2000 11.035 120 FILTER_SLOAN_I " "
KASC_3547794  19:29:02.80 38:40:51.8 2000 11.477 120 FILTER_SLOAN_I " "
KASC_3631092  19:07:19.10 38:43:42.7 2000 11.839 120 FILTER_SLOAN_I " "
KASC_3633847  19:11:35.10 38:44:37.5 2000 10.279 120 FILTER_SLOAN_I " "
KASC_3633889  19:11:39.40 38:44:04.7 2000 10.101 120 FILTER_SLOAN_I " "
KASC_3634488  19:12:28.50 38:47:30.6 2000 10.651 120 FILTER_SLOAN_I " "
KASC_3642422  19:22:09.60 38:45:37.2 2000 10.384 120 FILTER_SLOAN_I " "
KASC_3643774  19:23:47.30 38:46:37.2 2000  9.882 120 FILTER_SLOAN_I " "
KASC_3657002  19:37:19.80 38:44:41.2 2000  9.780 120 FILTER_SLOAN_I " "
KASC_3661135  19:41:03.20 38:44:45.6 2000 10.865 120 FILTER_SLOAN_I " "
KASC_3730801  19:04:28.80 38:48:42.3 2000 11.492 120 FILTER_SLOAN_I " "
KASC_3733735  19:09:01.90 38:53:59.6 2000  8.368 120 FILTER_SLOAN_I " "
KASC_3736251  19:12:48.50 38:52:12.7 2000 13.587 120 FILTER_SLOAN_I " "
KASC_3761840  19:40:42.00 38:48:08.2 2000 10.841 120 FILTER_SLOAN_I " "
KASC_3852594  19:28:15.30 38:59:49.8 2000 11.362 120 FILTER_SLOAN_I " "
KASC_3854781  19:30:33.50 38:54:50.3 2000 11.097 120 FILTER_SLOAN_I " "
KASC_3858714  19:34:36.00 38:57:27.2 2000 11.943 120 FILTER_SLOAN_I " "
KASC_3942719  19:11:58.20 39:02:13.5 2000 10.723 120 FILTER_SLOAN_I " "
KASC_3952307  19:23:44.70 39:00:02.4 2000 10.623 120 FILTER_SLOAN_I " "
KASC_3952580  19:24:04.90 39:00:59.2 2000 10.214 120 FILTER_SLOAN_I " "
KASC_3955867  19:27:43.20 39:04:19.5 2000 13.547 120 FILTER_SLOAN_I " "
KASC_3967430  19:39:26.80 39:00:42.7 2000  9.358 120 FILTER_SLOAN_I " "
KASC_3967859  19:39:52.20 39:02:51.6 2000 10.520 120 FILTER_SLOAN_I " "
KASC_3973137  19:44:06.30 39:03:57.2 2000 13.652 120 FILTER_SLOAN_I " "
KASC_4038445  19:02:04.10 39:06:52.5 2000 11.573 120 FILTER_SLOAN_I " "
KASC_4049576  19:17:48.00 39:11:13.7 2000 11.435 120 FILTER_SLOAN_I " "
KASC_4076177  19:44:23.50 39:08:47.5 2000  9.930 120 FILTER_SLOAN_I " "
KASC_4137210  19:00:20.50 39:14:59.6 2000 12.410 120 FILTER_SLOAN_I " "
KASC_4164236  19:32:42.30 39:14:56.5 2000 13.971 120 FILTER_SLOAN_I " "
KASC_4164464  19:32:56.80 39:12:05.8 2000 13.029 120 FILTER_SLOAN_I " "
KASC_4165030  19:33:28.90 39:15:46.9 2000 11.528 120 FILTER_SLOAN_I " "
KASC_4242873  19:00:50.50 39:21:27.2 2000 12.494 120 FILTER_SLOAN_I " "
KASC_4243623  19:02:02.10 39:21:05.3 2000 11.169 120 FILTER_SLOAN_I " "
KASC_4247542  19:08:16.40 39:21:18.8 2000 11.521 120 FILTER_SLOAN_I " "
KASC_4252818  19:15:39.10 39:18:41.5 2000 11.456 120 FILTER_SLOAN_I " "
KASC_4255487  19:18:52.10 39:19:59.9 2000  9.550 120 FILTER_SLOAN_I " "
KASC_4260884  19:24:51.90 39:19:48.7 2000 11.059 120 FILTER_SLOAN_I " "
KASC_4346201  19:01:08.60 39:29:53.0 2000  9.908 120 FILTER_SLOAN_I " "
KASC_4355160  19:15:03.70 39:24:46.9 2000 12.585 120 FILTER_SLOAN_I " "
KASC_4446300  19:01:26.00 39:33:54.9 2000 10.632 120 FILTER_SLOAN_I " "
KASC_4457351  19:18:12.90 39:33:55.7 2000 11.095 120 FILTER_SLOAN_I " "
KASC_4465324  19:27:33.90 39:34:51.7 2000 11.331 120 FILTER_SLOAN_I " "
KASC_4465529  19:27:47.30 39:35:03.7 2000  9.867 120 FILTER_SLOAN_I " "
KASC_4543371  19:01:17.70 39:38:29.4 2000 11.419 120 FILTER_SLOAN_I " "
KASC_4554810  19:18:49.40 39:37:54.9 2000  9.871 120 FILTER_SLOAN_I " "
KASC_4569590  19:35:27.00 39:41:24.5 2000 12.799 120 FILTER_SLOAN_I " "
KASC_4570326  19:36:09.00 39:37:42.9 2000  9.768 120 FILTER_SLOAN_I " "
KASC_4586099  19:49:38.40 39:38:47.7 2000  9.220 120 FILTER_SLOAN_I " "
KASC_4638884  19:05:37.90 39:43:09.9 2000  9.857 120 FILTER_SLOAN_I " "
KASC_4644573  19:14:45.10 39:43:38.2 2000 12.869 120 FILTER_SLOAN_I " "
KASC_4660997  19:34:03.30 39:42:41.0 2000 12.317 120 FILTER_SLOAN_I " "
KASC_4663623  19:36:47.70 39:45:28.8 2000 12.830 120 FILTER_SLOAN_I " "
KASC_4664515  19:37:39.60 39:47:58.5 2000 12.382 120 FILTER_SLOAN_I " "
KASC_4670253  19:42:51.20 39:44:04.4 2000 12.938 120 FILTER_SLOAN_I " "
KASC_4677837  19:48:51.50 39:42:49.2 2000 11.385 120 FILTER_SLOAN_I " "
KASC_4681356  19:51:35.30 39:42:34.9 2000 13.449 120 FILTER_SLOAN_I " "
KASC_4750456  19:31:37.40 39:53:22.7 2000 11.521 120 FILTER_SLOAN_I " "
KASC_4771719  19:50:45.80 39:49:49.3 2000 12.754 120 FILTER_SLOAN_I " "
KASC_4774429  19:52:56.40 39:49:04.3 2000 12.252 120 FILTER_SLOAN_I " "
